51,"'Shortly after three o’clock on Tuesday last, the eighteenth, I received a summons to Croydon aerodrome. There I was shown the body of a middle-aged woman in one of the seats of the air liner Prometheus. She was dead, and death had occurred, I should say, about an hour previously. I noticed a circular puncture on the side of the neck—directly on the jugular vein. This mark was quite consistent with having been caused by the sting of a wasp or by the insertion of a thorn which was shown to me. The body was removed to the mortuary, where I was able to make a detailed examination.'"
52,"'I came to the conclusion that death was caused by the introduction of a powerful toxin into the blood stream. Death was due to acute paralysis of the heart, and must have been practically instantaneous.'"
53,'It was a toxin I had never come across before.'
54,'I do. It was sent to me for analysis.'
55,'Certainly. I should say that originally the dart had been dipped in a preparation of native curare—an arrow poison used by certain tribes.'
56,"'There was only the faintest trace of the original preparation. According to my analysis, the dart had recently been dipped in the venom of Dispholidus typus, better known as the boomslang or tree snake.'"
57,"'It is a South African snake—one of the most deadly and poisonous in existence. Its effect on a human being is not known, but some idea of the intense virulence of the venom can be realized when I tell you that on injecting the venom into a hyena, the hyena died before the needle"
58,quote
59,‘Did you know this Madame Morisot or Madame Giselle by sight?’
60,"‘But she is a well-known figure in Paris, is she not?’"
61,"‘Not to me. In any case, I am not very much in Paris these days.’"
62,"‘You have lately returned from the East, I understand?’"
63,"‘That is so, Monsieur—from Persia.’"
64,‘You and your son have travelled a good deal in out-of-the-way parts of the world?’
65,‘Pardon?’
66,‘You have journeyed in wild places?’
67,"‘That, yes.’"
68,‘Have you ever come across a race of people that used snake venom as an arrow poison?’
69,‘Never—never have I come across anything like that.’
70,‘You have ever come across a race of people that used snake venom as an arrow poison?’
71,"‘That, yes.’"
72,"‘Ah, yes. The seat in question was No. 9, a seat occupied by M. Hercule Poirot. M. Poirot, I may say, is a very well-known and respected private detective who has—er—collaborated several times with Scotland Yard.’"
73,"‘It was this Mr Poirot who picked up the dart, wasn’t it?’"
74,"‘M. Hercule Poirot, I may say, is a very well-known and respected private detective who has—er—collaborated several times with Scotland Yard.’"
75,"‘Mais oui. As I came out I heard one man say to the other, “That little foreigner—mark my words, he done it!” The jury thought the same.’"
76,"’Mais oui. As I came out I heard one man say to the other, “That little foreigner—mark my words, he done it!” The jury thought the same.’"
77,"’But, see you,’ he said, ‘definitely I must set to work and clear my character.’"
78,‘Mais oui. As I came out I
79,quote
80,quote
81,"‘Don’t,’ she said. ‘You make me feel afraid.’"
82,"I’m a little afraid myself,"
83,"‘Hullo, old boy,’ he said. ‘You’ve had a pretty near squeak of being locked up in a police cell.’"
84,"‘Well,’ said Japp with a grin, ‘detectives do turn out to be criminals sometimes—in story books.’"
85,"‘This is Monsieur Fournier of the Sûreté. He has come over to collaborate with us about this business,’"
86,"‘I think I have had the pleasure of meeting you once some years ago, M. Poirot,’ said Fournier, bowing and shaking hands. ‘I have also heard of you from M. Giraud.’"
87,"A very faint smile seemed to hover on his lips. And Poirot, who could well imagine the terms in which Giraud (whom he himself had been in the habit of referring to disparagingly as the ‘human fox-hound’) had spoken of him, permitted himself a small discreet smile in reply."
88,"‘I suggest,’ said Poirot, ‘that both you gentlemen should dine with me at my rooms. I have already invited Maître Thibault. That is, if you and my friend Japp do not object to my collaboration,’"
89,"‘That’s all right, old cock,’ said Japp, slapping him heartily on the back. ‘You’re in on this on the ground floor.’"
90,"‘We shall be indeed honoured,’ murmured the Frenchman ceremoniously."
91,"‘You see,’ said Poirot, ‘as I said to a very charming young lady just now, I am anxious to clear my character,’"
92,"‘That jury certainly didn’t like the look of you,’ agreed Japp with a renewal of his grin. ‘Best joke I’ve heard for a long time.’"
93,"‘After all, it is possible to eat well in England,’ murmured Fournier appreciatively as he made delicate use of a thoughtfully provided toothpick."
94,"‘A delicious meal, M. Poirot,’"
95,"‘Bit Frenchified, but damn good,’ pronounced Japp."
96,"‘A meal should always lie lightly on the estomac,’ said Poirot."
97,quote
98,"'Now, then,'"
99,"'There were eleven passengers in that plane—in the rear car, I mean; the other doesn’t come into it—eleven passengers and two stewards—that’s thirteen people we’ve got.'"
100,"'And not only in Paris,'"
101,"'Well, to get back to our Irish stew, we can’t wash out the stewards absolutely, but I think myself it’s very unlikely that either of them had anything to do with it. Do you agree, M. Poirot?'"
102,"'I look at it like this,’"
103,"'Neither of those categories fit the Grey girl. As far as she’s concerned, motive seems unlikely, chances of getting the poison—poor. Actual possibility of doing the blowpipe act very doubtful indeed—almost impossible. See here.'"
104,"'Here’s 16,'"
105,"'Now then, 12, opposite. That’s the dentist, Norman Gale. Very much the same applies to him. Small fry. I suppose he’d have a slightly better chance of getting hold of snake venom.'"
106,"'A dentist has enough fun with his patients as it is,'"
107,'I think we can take it she’s pretty well out of it.'
108,"'Now then, 12, opposite. That’s the dentist, Norman Gale. Very much the same applies to him. Small fry. I suppose he’d have a slightly better chance of getting hold of snake venom.'"
109,""""
110,""""
111,""""
112,"who is to say that it's the one he bought two years ago? The whole thing looks very fishy to me. I don't think it's healthy for a man to be always brooding over crime and detective stories, reading up all sorts of cases. It puts ideas into his head."""
113,"we'll pass on to them. What can you tell us about the Duponts, Fournier?"""
114,"as you call it. And he stood quite a respectable chance of getting away with it. Remember, he knows all about blowpipes—he said so."""
115,""""
116,’ said Japp.
117,"I am,’ said Japp."
118,"perhaps,’ said Japp."
119,I wonder?’ said Japp.
120,M. Poirot?’ asked Japp.
121,eh?’
122,’ said Japp.
123,’ said Japp.
124,but he was afraid of being seen trying to push the blowpipe through the window!’
125,"I admit,’ said Japp; ‘but there it is. He did hide the blowpipe behind the cushion of a seat. We can’t get away from that.’"
126,that?’
127,have you that detailed list of the belongings of the passengers that I asked you to get me?’
128,"Moosior Poirot?"""
129,"come out with your theory…I'll be interested to hear it at all events."""
130,"c¸a!"""
131,quote
132,"It means nothing, Monsieur, or so it seems to me. It was comprehensible to Madame, but not to a mere reader."
133,"This may be very valuable, Mademoiselle. You did wisely to give it to me. And your conscience may be quite at rest. Madame never asked you to burn this book?"
134,That is true.
135,"I will go now and join my colleague. Just one last question. When you reserved a seat in the aeroplane for Madame Giselle, did you ring up the aerodrome at Le Bourget or the office of the company?"
136,"I rang up the office of Universal Airlines, Monsieur."
137,"And that, I think, is in the Boulevard des Capucines?"
138,"That is right, Monsieur, 254 Boulevard des Capucines."
139,"You agree, do you not?"
140,"They look well enough, those two. To wear nothing at all would be very nearly the same thing."
141,"That is because nowadays we have discovered the beneficial action of sun on the skin. It is very convenient, that."
142,Ha! A nice thing—to be mixed up with the police!
143,So let us work together amicably. This omelette is delicious.
144,You have read through this? Yes?
145,Five.
146,I agree—five.
147,CL 52. English Peeress. Husband.
148,"Excellent, my friend. Our minds march together to a marvel. Of all the entries in that little book, those five seem to me to be the only ones that can in any way bear a relation to the persons travelling in the aeroplane. Let us take them one by one."
149,"English Peeress. Husband,That may conceivably apply to Lady Horbury. She is, I understand, a confirmed gambler. Nothing could be more likely than that she should borrow money from Giselle. Giselle’s clients are usually of that type. The word husband may have one of two meanings. Either Giselle expected the husband to pay up his wife’s debts, or she had some hold over Lady Horbury, a secret which she threatened to reveal to the lady’s husband."
150,Precisely. Either of those two alternatives might apply. I favour
151,"but he wanted their meeting to be unpremeditated. He said that he knew she was going to England on the following day. All I had to do was to tell her the early service was full up and to give her seat No. 2 in the Prometheus. I swear, Messieurs, that I saw nothing very wrong in that. What difference could it make?—that is what I thought. Americans are like that—they do business in unconventional ways—'"
152,and no one occupied seat No. 1.'
153,'
154,as Japp does not speak in the provided text.
155,in CSV format:
156,quote
157,quote
158,"Nothing disarranged—no, sir. You mean upset? That kind of thing?"
159,"I mean—well, shall we say something missing from the table—or something that would not usually be there—"
160,quote
161,‘Nothing like tact.’
162,"‘Tact does it. I’ll be bound he never saw what I was after. Well, that’s that.’"
163,"of course. He's in a queer way. Goes about muttering to himself. He's got something on his mind."""
164,"perhaps."""
165,"try as I may, I can’t get a line on motive. I still think CL 52 in the black book is Lady Horbury; but I can’t get anything out of her. She’s pretty hard-boiled, I can tell you."""
166,"” sighed Japp. “Go ahead, I see your idea. You mean there’s got to be a motive.”"
167,” makes it any better.’
168,"’ said Poirot, ‘we must go on seeking.’"
169,’ said Japp gloomily. ‘The truth of it is that we’re hung up until we can get what we want from Paris. It’s the Giselle side that wants going into. I bet I could have got more out of that maid than Fournier did.’
170,we could do with it! There aren’t any clues in this case.’
171,"yes, my friend, there are.’"
172,of course—’
173,"no, not the blowpipe.’"
174,let’s hear your ideas of the clues in the case.’
175,"’ said Japp kindly, and added: ‘What’s this about a coffee spoon?’"
176,quote
177,"‘You are disappointed, mon vieux,’"
178,"‘You had some idea in your brain about this girl? Did you suspect that she might be an impostor? Or do you, in fact, still suspect that she is an impostor?’"
179,"‘No—I do not think she is an impostor. Her proofs of identity sound genuine enough…It is odd, though, I feel that I have either seen her before—or that she reminds me of someone…’"
180,‘A likeness to the dead woman?’ suggested Fournier doubtfully. ‘Surely not.’
181,‘No—it is not that—I wish I could remember what it was. I am sure her face reminds me of someone…’
182,"‘You have always, I think, been intrigued by the missing daughter.’"
183,"‘Naturally,’ said Poirot, his eyebrows rising a little. ‘Of all the people who may or may not benefit by Giselle’s death, this young woman does benefit—very definitely—in hard cash.’"
184,‘True—but does that get us anywhere?’
185,"‘My friend—a very large fortune passes to this girl. Do you wonder that from the beginning I speculated as to her being implicated. There were three women on that plane. One of them, Miss Venetia Kerr, was of well-known and authenticated family. But the other two? Ever since Elise Grandier advanced the theory that the father of Madame Giselle’s child was an Englishman I have kept it in my mind that one of the two other women might conceivably be this daughter. They were both of approximately the right age. Lady Horbury was a chorus girl whose antecedents were somewhat obscure and who acted under a stage name. Miss Jane Grey, as she once told me, had been brought up in an orphanage.’"
186,"‘You were being over-ingenious,’"
187,‘It is true that he always accuses me of preferring to make things difficult.’
188,‘You see?’
189,‘But as a matter of fact it is not true—I proceed always in the simplest manner imaginable! And I never refuse to accept facts.’
190,‘But you are disappointed? You expected more from this Anne Morisot?’
191,"‘You take your flute, I see?’"
192,
193,quote
194,
195,quote
196,"'Fancies himself, doesn't he? Conceit's that little man's middle name.'"
197,"'Go it, M. Poirot, don't have any false modesty.'"
198,"'Sit down,'"
199,quote
200,"James Richards, alias Norman Gale, I hold a warrant for your arrest on the charge of wilful murder. I must warn you that anything you say will be taken down and used in evidence."
